20	1690
20.05	1538
20.1	1596
20.15	1640
20.2	1587
20.25	1572
20.3	1520
20.35	1584
20.4	1535
20.45	1571
20.5	1505
20.55	1494
20.6	1537
20.65	1469
20.7	1453
20.75	1508
20.8	1532
20.85	1454
20.9	1497
20.95	1499
21	1417
21.05	1461
21.1	1504
21.15	1417
21.2	1502
21.25	1449
21.3	1426
21.35	1425
21.4	1451
21.45	1467
21.5	1381
21.55	1428
21.6	1497
21.65	1422
21.7	1418
21.75	1532
21.8	1349
21.85	1474
21.9	1443
21.95	1428
22	1437
22.05	1429
22.1	1397
22.15	1414
22.2	1446
22.25	1414
22.3	1419
22.35	1414
22.4	1487
22.45	1367
22.5	1414
22.55	1417
22.6	1410
22.65	1567
22.7	1641
22.75	1806
22.8	1861
22.85	1804
22.9	1551
22.95	1439
23	1430
23.05	1393
23.1	1353
23.15	1374
23.2	1347
23.25	1318
23.3	1357
23.35	1301
23.4	1419
23.45	1239
23.5	1357
23.55	1328
23.6	1334
23.65	1303
23.7	1298
23.75	1297
23.8	1342
23.85	1320
23.9	1394
23.95	1277
24	1298
24.05	1274
24.1	1288
24.15	1281
24.2	1325
24.25	1290
24.3	1259
24.35	1233
24.4	1311
24.45	1285
24.5	1327
24.55	1292
24.6	1259
24.65	1264
24.7	1314
24.75	1184
24.8	1265
24.85	1291
24.9	1302
24.95	1304
25	1236
25.05	1212
25.1	1290
25.15	1236
25.2	1366
25.25	1323
25.3	1273
25.35	1248
25.4	1228
25.45	1224
25.5	1301
25.55	1289
25.6	1276
25.65	1330
25.7	1634
25.75	2460
25.8	3247
25.85	3831
25.9	3060
25.95	2262
26	1709
26.05	1380
26.1	1253
26.15	1288
26.2	1217
26.25	1240
26.3	1146
26.35	1279
26.4	1249
26.45	1183
26.5	1194
26.55	1183
26.6	1150
26.65	1164
26.7	1161
26.75	1144
26.8	1182
26.85	1152
26.9	1112
26.95	1143
27	1207
27.05	1137
27.1	1175
27.15	1120
27.2	1137
27.25	1182
27.3	1122
27.35	1176
27.4	1143
27.45	1138
27.5	1087
27.55	1087
27.6	1145
27.65	1150
27.7	1144
27.75	1155
27.8	1156
27.85	1167
27.9	1134
27.95	1116
28	1176
28.05	1131
28.1	1045
28.15	1124
28.2	1152
28.25	1180
28.3	1164
28.35	1154
28.4	1109
28.45	1080
28.5	1149
28.55	1093
28.6	1069
28.65	1115
28.7	1094
28.75	1123
28.8	1161
28.85	1156
28.9	1084
28.95	1137
29	1096
29.05	1141
29.1	1170
29.15	1181
29.2	1249
29.25	1215
29.3	1149
29.35	1157
29.4	1109
29.45	1081
29.5	1067
29.55	1162
29.6	1093
29.65	1121
29.7	1065
29.75	1125
29.8	1128
29.85	1066
29.9	1096
29.95	1053
30	1079
30.05	1051
30.1	1111
30.15	1114
30.2	1071
30.25	1058
30.3	1101
30.35	1048
30.4	1070
30.45	1059
30.5	1077
30.55	1082
30.6	1047
30.65	1087
30.7	1069
30.75	1019
30.8	1016
30.85	1043
30.9	1103
30.95	1066
31	1030
31.05	1054
31.1	1067
31.15	1070
31.2	1140
31.25	1182
31.3	1188
31.35	1187
31.4	1190
31.45	1281
31.5	1175
31.55	1221
31.6	1193
31.65	1272
31.7	1236
31.75	1250
31.8	1332
31.85	1347
31.9	1501
31.95	1560
32	1836
32.05	2252
32.1	2991
32.15	4806
32.2	8789
32.25	15194
32.3	23873
32.35	29531
32.4	29933
32.45	24610
32.5	16290
32.55	2907
32.6	1768
32.65	3536
32.7	2529
32.75	1969
