20	2093
20,05	2062
20,1	2111
20,15	2044
20,2	1961
20,25	2006
20,3	2094
20,35	2042
20,4	2023
20,45	2071
20,5	2028
20,55	1948
20,6	2061
20,65	1980
20,7	1937
20,75	2011
20,8	1975
20,85	1977
20,9	1971
20,95	1997
21	2011
21,05	1956
21,1	1989
21,15	1918
21,2	1981
21,25	1937
21,3	1896
21,35	1906
21,4	1963
21,45	1973
21,5	1909
21,55	1907
21,6	1935
21,65	1970
21,7	1958
21,75	2001
21,8	1863
21,85	1939
21,9	1965
21,95	1869
22	1922
22,05	1890
22,1	1925
22,15	1935
22,2	1926
22,25	1863
22,3	1873
22,35	1848
22,4	1857
22,45	1829
22,5	1868
22,55	1885
22,6	1976
22,65	1961
22,7	2117
22,75	2175
22,8	2114
22,85	2071
22,9	1975
22,95	1849
23	1887
23,05	1842
23,1	1822
23,15	1843
23,2	1825
23,25	1817
23,3	1845
23,35	1753
23,4	1840
23,45	1777
23,5	1848
23,55	1803
23,6	1844
23,65	1758
23,7	1831
23,75	1779
23,8	1770
23,85	1728
23,9	1829
23,95	1770
24	1760
24,05	1831
24,1	1702
24,15	1753
24,2	1815
24,25	1752
24,3	1769
24,35	1743
24,4	1783
24,45	1792
24,5	1745
24,55	1769
24,6	1735
24,65	1752
24,7	1729
24,75	1691
24,8	1737
24,85	1680
24,9	1674
24,95	1761
25	1655
25,05	1756
25,1	1629
25,15	1645
25,2	1608
25,25	1723
25,3	1681
25,35	1708
25,4	1725
25,45	1646
25,5	1713
25,55	1668
25,6	1688
25,65	1825
25,7	1982
25,75	2051
25,8	1877
25,85	1874
25,9	1696
25,95	1682
26	1662
26,05	1560
26,1	1669
26,15	1695
26,2	1645
26,25	1585
26,3	1599
26,35	1616
26,4	1580
26,45	1569
26,5	1560
26,55	1580
26,6	1589
26,65	1543
26,7	1615
26,75	1683
26,8	1623
26,85	1550
26,9	1605
26,95	1533
27	1546
27,05	1583
27,1	1567
27,15	1574
27,2	1606
27,25	1553
27,3	1549
27,35	1499
27,4	1565
27,45	1513
27,5	1568
27,55	1571
27,6	1559
27,65	1545
27,7	1514
27,75	1543
27,8	1503
27,85	1475
27,9	1541
27,95	1498
28	1546
28,05	1451
28,1	1517
28,15	1500
28,2	1470
28,25	1493
28,3	1515
28,35	1511
28,4	1487
28,45	1434
28,5	1520
28,55	1467
28,6	1455
28,65	1495
28,7	1501
28,75	1501
28,8	1464
28,85	1428
28,9	1455
28,95	1460
29	1425
29,05	1418
29,1	1439
29,15	1542
29,2	1455
29,25	1493
29,3	1557
29,35	1463
29,4	1438
29,45	1456
29,5	1396
29,55	1483
29,6	1451
29,65	1440
29,7	1446
29,75	1433
29,8	1449
29,85	1430
29,9	1396
29,95	1468
30	1348
30,05	1354
30,1	1389
30,15	1386
30,2	1382
30,25	1442
30,3	1381
30,35	1375
30,4	1299
30,45	1460
30,5	1302
30,55	1392
30,6	1339
30,65	1391
30,7	1399
30,75	1379
30,8	1329
30,85	1362
30,9	1307
30,95	1340
31	1370
31,05	1383
31,1	1374
31,15	1352
31,2	1333
31,25	1356
31,3	1345
31,35	1380
31,4	1300
31,45	1367
31,5	1380
31,55	1379
31,6	1300
31,65	1324
31,7	1348
31,75	1347
31,8	1324
31,85	1367
31,9	1379
31,95	1365
32	1322
32,05	1425
32,1	1424
32,15	1529
32,2	1664
32,25	1769
32,3	2083
32,35	1959
32,4	1955
32,45	1706
32,5	1489
32,55	1382
32,6	1368
32,65	1327
32,7	1319
32,75	1228
32,8	1320
32,85	1233
32,9	1301
32,95	1277
33	1246
33,05	1254
33,1	1315
33,15	1212
33,2	1278
33,25	1172
33,3	1273
33,35	1199
33,4	1275
33,45	1246
33,5	1258
33,55	1240
33,6	1226
33,65	1315
33,7	1172
33,75	1212
33,8	1211
33,85	1220
33,9	1273
33,95	1219
34	1212
34,05	1215
34,1	1196
34,15	1252
34,2	1267
34,25	1173
34,3	1233
34,35	1175
34,4	1217
34,45	1203
34,5	1251
34,55	1147
34,6	1196
34,65	1139
34,7	1218
34,75	1198
34,8	1198
34,85	1133
34,9	1164
34,95	1157
35	1181
35,05	1158
35,1	1254
35,15	1356
35,2	1563
35,25	2054
35,3	2545
35,35	2440
35,4	2117
35,45	1611
35,5	1269
35,55	1228
35,6	1131
35,65	1146
35,7	1168
35,75	1230
35,8	1168
35,85	1190
35,9	1253
35,95	1207
36	1198
36,05	1195
36,1	1239
36,15	1176
36,2	1138
36,25	1192
36,3	1177
36,35	1136
36,4	1143
36,45	1075
36,5	1110
36,55	1092
36,6	1161
36,65	1079
36,7	1151
36,75	1079
36,8	1070
36,85	1091
36,9	1118
36,95	1115
37	1161
37,05	1133
37,1	1112
37,15	1087
37,2	1098
37,25	1091
37,3	1073
37,35	1057
37,4	1126
37,45	1123
37,5	1130
37,55	1024
37,6	1086
37,65	1096
37,7	1076
37,75	1089
37,8	1181
37,85	1202
37,9	1327
37,95	1409
38	1243
38,05	1197
38,1	1143
38,15	1042
38,2	1130
38,25	1106
38,3	1024
38,35	1065
38,4	1073
38,45	1088
38,5	1076
38,55	1114
38,6	1048
38,65	1123
38,7	1126
38,75	1119
38,8	1121
38,85	1175
38,9	1161
38,95	1142
39	1139
39,05	1161
39,1	1165
39,15	1181
39,2	1175
39,25	1152
39,3	1248
39,35	1238
39,4	1281
39,45	1299
39,5	1340
39,55	1489
39,6	1711
39,65	2160
39,7	2880
39,75	4241
39,8	6371
39,85	9009
39,9	11361
39,95	12990
40	13260
40,05	11502
40,1	8916
40,15	6256
40,2	4218
40,25	2843
40,3	2014
40,35	1719
40,4	1544
40,45	1347
40,5	1335
40,55	1254
40,6	1230
40,65	1167
40,7	1112
40,75	1138
40,8	1162
40,85	1100
40,9	1079
40,95	1088
41	1077
41,05	973
41,1	1071
41,15	1104
41,2	1047
41,25	995
41,3	1050
41,35	1013
41,4	1031
41,45	1038
41,5	1096
41,55	983
41,6	1034
41,65	1008
41,7	1097
41,75	1105
41,8	1216
41,85	1254
41,9	1182
41,95	1116
42	1039
42,05	1013
42,1	1049
42,15	1043
42,2	994
42,25	969
42,3	919
42,35	999
42,4	952
42,45	988
42,5	907
42,55	958
42,6	960
42,65	995
42,7	990
42,75	911
42,8	900
42,85	940
42,9	929
42,95	938
43	895
43,05	901
43,1	1010
43,15	1005
43,2	917
