20	1635
20,05	1544
20,1	1563
20,15	1582
20,2	1614
20,25	1591
20,3	1548
20,35	1612
20,4	1582
20,45	1618
20,5	1619
20,55	1551
20,6	1609
20,65	1504
20,7	1575
20,75	1595
20,8	1509
20,85	1547
20,9	1433
20,95	1554
21	1567
21,05	1626
21,1	1572
21,15	1563
21,2	1511
21,25	1529
21,3	1528
21,35	1530
21,4	1487
21,45	1486
21,5	1524
21,55	1530
21,6	1502
21,65	1530
21,7	1507
21,75	1526
21,8	1475
21,85	1544
21,9	1535
21,95	1587
22	1525
22,05	1504
22,1	1544
22,15	1550
22,2	1584
22,25	1506
22,3	1555
22,35	1573
22,4	1540
22,45	1542
22,5	1649
22,55	1647
22,6	1794
22,65	1969
22,7	1933
22,75	1778
22,8	1801
22,85	1553
22,9	1591
22,95	1638
23	1541
23,05	1471
23,1	1554
23,15	1477
23,2	1583
23,25	1516
23,3	1549
23,35	1531
23,4	1517
23,45	1616
23,5	1470
23,55	1526
23,6	1622
23,65	1479
23,7	1468
23,75	1531
23,8	1525
23,85	1477
23,9	1456
23,95	1562
24	1459
24,05	1501
24,1	1564
24,15	1578
24,2	1534
24,25	1486
24,3	1523
24,35	1533
24,4	1417
24,45	1595
24,5	1539
24,55	1397
24,6	1544
24,65	1473
24,7	1526
24,75	1516
24,8	1507
24,85	1440
24,9	1569
24,95	1503
25	1576
25,05	1587
25,1	1578
25,15	1568
25,2	1591
25,25	1606
25,3	1528
25,35	1578
25,4	1575
25,45	1599
25,5	1729
25,55	1925
25,6	2830
25,65	11369
25,7	17391
25,75	2499
25,8	4998
25,85	4077
25,9	2983
25,95	2308
26	1874
26,05	1904
26,1	1628
26,15	1643
26,2	1752
26,25	1579
26,3	1556
26,35	1858
26,4	1643
26,45	1602
26,5	1627
26,55	1726
26,6	1648
26,65	1628
26,7	1736
26,75	1663
26,8	1595
26,85	1704
26,9	1599
26,95	1654
27	1644
27,05	1786
27,1	1612
27,15	1627
27,2	1779
27,25	1588
27,3	1645
27,35	1749
27,4	1641
27,45	1637
27,5	1563
27,55	1576
27,6	1565
27,65	1560
27,7	1600
27,75	1574
27,8	1591
27,85	1673
27,9	1570
27,95	1573
28	1549
28,05	1612
28,1	1597
28,15	1662
28,2	1569
28,25	1618
28,3	1661
28,35	1593
28,4	1614
28,45	1594
28,5	1523
28,55	1592
28,6	1578
28,65	1589
28,7	1590
28,75	1580
28,8	1722
28,85	1552
28,9	1662
28,95	1727
29	1541
29,05	1474
29,1	1515
29,15	1680
29,2	1476
29,25	1526
29,3	1686
29,35	1560
29,4	1556
29,45	1547
29,5	1529
29,55	1501
29,6	1602
29,65	1616
29,7	1575
29,75	1446
29,8	1609
29,85	1490
29,9	1548
29,95	1757
30	1575
30,05	1585
30,1	1679
30,15	1555
30,2	1524
30,25	1723
30,3	1641
30,35	1570
30,4	1593
30,45	1721
30,5	1627
30,55	1516
30,6	1577
30,65	1593
30,7	1648
30,75	1771
30,8	1583
30,85	1573
30,9	1608
30,95	1714
31	1634
31,05	1546
31,1	1617
31,15	1749
31,2	1505
31,25	1579
31,3	1874
31,35	1666
31,4	1576
31,45	1618
31,5	1658
31,55	1615
31,6	1690
31,65	1565
31,7	1609
31,75	1847
31,8	1651
31,85	1726
31,9	1757
31,95	1958
32	1907
32,05	1991
32,1	2464
32,15	2795
32,2	3083
32,25	3203
32,3	2960
32,35	2708
32,4	2195
32,45	1876
32,5	1883
32,55	1625
32,6	1640
32,65	1703
32,7	1617
32,75	1629
32,8	1738
32,85	1609
32,9	1541
32,95	1481
33	1673
33,05	1522
33,1	1553
33,15	1653
33,2	1615
33,25	1520
33,3	1622
33,35	1536
33,4	1528
33,45	1613
33,5	1529
33,55	1486
33,6	1591
33,65	1644
33,7	1550
33,75	1440
33,8	1727
33,85	1524
33,9	1530
33,95	1720
34	1535
34,05	1597
34,1	1661
34,15	1621
34,2	1654
34,25	1701
34,3	1496
34,35	1508
34,4	1779
34,45	1527
34,5	1548
34,55	1596
34,6	1787
34,65	1549
34,7	1543
34,75	1784
34,8	1571
34,85	1638
34,9	1732
34,95	1589
35	1543
35,05	1826
35,1	1596
35,15	1504
35,2	1809
35,25	1597
35,3	1527
35,35	1694
35,4	1669
35,45	1546
35,5	1644
35,55	1640
35,6	1622
35,65	1659
35,7	1626
35,75	1579
35,8	1823
35,85	1513
35,9	1522
35,95	1634
36	1603
36,05	1534
36,1	1709
36,15	1643
36,2	1568
36,25	1829
36,3	1582
36,35	1515
36,4	1587
36,45	1660
36,5	1554
36,55	1481
36,6	1826
36,65	1537
36,7	1537
36,75	1606
36,8	1522
36,85	1510
36,9	1648
36,95	1531
37	1533
37,05	1586
37,1	1515
37,15	1510
37,2	1629
37,25	1547
37,3	1520
37,35	1481
37,4	1645
37,45	1540
37,5	1569
37,55	1634
37,6	1468
37,65	1484
37,7	1519
37,75	1465
37,8	1559
37,85	1690
37,9	1508
37,95	1531
38	1656
38,05	1480
38,1	1541
38,15	1548
38,2	1677
38,25	1530
38,3	1517
38,35	1732
38,4	1536
38,45	1478
38,5	1582
38,55	1545
38,6	1520
38,65	1587
38,7	1498
38,75	1578
38,8	1672
38,85	1511
38,9	1462
38,95	1601
39	1582
39,05	1523
39,1	1453
39,15	1555
39,2	1548
39,25	1644
39,3	1579
39,35	1543
39,4	1744
39,45	1531
39,5	1574
39,55	1731
39,6	1666
39,65	1922
39,7	2427
39,75	2734
39,8	3153
39,85	3302
39,9	2764
39,95	2292
40	2032
40,05	1604
40,1	1452
40,15	1513
40,2	1520
40,25	1436
40,3	1443
40,35	1563
40,4	1385
40,45	1414
40,5	1538
40,55	1502
40,6	1409
40,65	1575
40,7	1388
40,75	1474
40,8	1414
40,85	1435
40,9	1556
40,95	1397
41	1410
41,05	1540
41,1	1416
41,15	1363
41,2	1404
41,25	1453
41,3	1332
41,35	1368
41,4	1397
41,45	1372
41,5	1491
41,55	1403
41,6	1394
41,65	1478
41,7	1421
41,75	1355
41,8	1371
41,85	1418
41,9	1351
41,95	1353
42	1470
42,05	1391
42,1	1384
42,15	1539
42,2	1335
42,25	1387
42,3	1423
42,35	1402
42,4	1353
42,45	1458
42,5	1390
42,55	1390
42,6	1503
42,65	1387
42,7	1338
42,75	1472
42,8	1334
42,85	1344
42,9	1398
42,95	1290
43	1300
43,05	1386
43,1	1292
43,15	1314
43,2	1443
43,25	1362
43,3	1341
43,35	1290
43,4	1302
43,45	1357
43,5	1305
43,55	1289
43,6	1321
43,65	1400
43,7	1306
43,75	1274
43,8	1415
43,85	1258
43,9	1307
43,95	1364
44	1288
44,05	1298
44,1	1493
44,15	1290
44,2	1319
44,25	1340
44,3	1272
44,35	1216
44,4	1350
44,45	1232
44,5	1302
44,55	1208
44,6	1388
44,65	1280
44,7	1154
44,75	1399
44,8	1224
44,85	1182
44,9	1367
44,95	1243
45	1192
45,05	1293
45,1	1225
45,15	1289
45,2	1344
45,25	1217
45,3	1238
45,35	1373
45,4	1163
45,45	1235
45,5	1243
45,55	1211
45,6	1286
45,65	1217
45,7	1258
45,75	1329
45,8	1444
45,85	1364
45,9	1427
45,95	1741
46	1851
46,05	2179
46,1	2469
46,15	2371
46,2	2212
46,25	2159
46,3	1716
46,35	1482
46,4	1460
46,45	1286
46,5	1206
46,55	1276
46,6	1232
46,65	1134
46,7	1352
46,75	1209
46,8	1215
46,85	1233
46,9	1237
46,95	1261
47	1227
47,05	1198
47,1	1233
47,15	1420
47,2	1430
47,25	1664
47,3	1896
47,35	1430
47,4	1223
47,45	1276
47,5	1228
47,55	1092
47,6	1198
47,65	1137
47,7	1117
47,75	1126
47,8	1226
47,85	1089
47,9	1126
47,95	1259
48	1114
48,05	1114
48,1	1159
48,15	1126
48,2	1096
48,25	1097
48,3	1147
48,35	1108
48,4	1132
48,45	1149
48,5	1100
48,55	1156
48,6	1050
48,65	995
48,7	1171
48,75	1035
48,8	1059
48,85	1192
48,9	1098
48,95	1119
49	1052
49,05	1084
49,1	1001
49,15	1050
49,2	1182
49,25	1047
49,3	1063
49,35	1111
49,4	1031
49,45	994
49,5	1113
49,55	971
49,6	1045
49,65	1109
49,7	1033
49,75	1050
49,8	1011
49,85	1026
49,9	1091
49,95	1049
50	1027
50,05	1002
50,1	1102
50,15	1030
50,2	1043
50,25	1095
50,3	1088
50,35	1139
50,4	1008
50,45	1056
50,5	1047
50,55	1037
50,6	1077
50,65	1090
50,7	1226
50,75	1177
50,8	1242
50,85	1267
50,9	1199
50,95	1230
51	1284
51,05	1434
51,1	1282
51,15	1249
51,2	1345
51,25	1250
51,3	1264
51,35	1357
51,4	1192
51,45	1220
51,5	1377
51,55	1252
51,6	1312
51,65	1224
51,7	1461
51,75	1235
51,8	1281
51,85	1439
51,9	1358
51,95	1278
52	1338
52,05	1397
52,1	1408
52,15	1519
52,2	1487
52,25	1470
52,3	1846
52,35	2096
52,4	2547
52,45	2933
52,5	4485
52,55	8908
52,6	41196
52,65	57631
52,7	51510
52,75	34908
52,8	37827
52,85	31886
52,9	2714
52,95	5429
53	1440
53,05	2880
53,1	2023
53,15	1846
53,2	1444
53,25	1398
53,3	1535
53,35	1365
53,4	1306
53,45	1215
53,5	1390
53,55	1266
53,6	1155
53,65	1299
53,7	1191
53,75	1152
53,8	1290
53,85	1110
53,9	1116
53,95	1306
54	1107
54,05	1133
54,1	1323
54,15	1079
54,2	1109
54,25	1236
54,3	1091
54,35	1064
54,4	1094
54,45	1207
54,5	1058
54,55	1051
54,6	1172
54,65	1024
54,7	1003
54,75	1110
54,8	1071
54,85	978
54,9	1169
54,95	1032
55	1041
55,05	1127
55,1	996
55,15	1053
55,2	1204
55,25	1058
55,3	1027
55,35	1160
55,4	987
55,45	1003
55,5	1091
55,55	977
55,6	937
55,65	1082
55,7	942
55,75	1000
55,8	1045
55,85	1002
55,9	918
55,95	1097
56	990
56,05	941
56,1	951
56,15	1039
56,2	926
56,25	937
56,3	1002
56,35	959
56,4	938
56,45	966
56,5	890
56,55	878
56,6	949
56,65	951
56,7	991
56,75	940
56,8	909
56,85	983
56,9	934
56,95	899
57	921
57,05	958
57,1	892
57,15	914
57,2	945
57,25	1017
57,3	1064
57,35	1088
57,4	1193
57,45	1257
57,5	1207
57,55	1147
57,6	1150
57,65	1021
57,7	954
57,75	963
57,8	935
57,85	816
57,9	958
57,95	862
58	899
58,05	992
58,1	850
58,15	868
58,2	954
58,25	892
58,3	885
58,35	908
58,4	830
58,45	809
58,5	890
58,55	907
58,6	832
58,65	850
58,7	821
58,75	907
58,8	899
58,85	867
58,9	859
58,95	941
59	836
59,05	820
59,1	892
59,15	830
