20	2510
20,05	2653
20,1	2505
20,15	2506
20,2	2549
20,25	2529
20,3	2492
20,35	2410
20,4	2526
20,45	2470
20,5	2485
20,55	2419
20,6	2555
20,65	2363
20,7	2360
20,75	2354
20,8	2480
20,85	2480
20,9	2370
20,95	2388
21	2398
21,05	2423
21,1	2456
21,15	2371
21,2	2412
21,25	2337
21,3	2392
21,35	2401
21,4	2386
21,45	2369
21,5	2395
21,55	2371
21,6	2448
21,65	2370
21,7	2421
21,75	2271
21,8	2400
21,85	2333
21,9	2356
21,95	2351
22	2277
22,05	2299
22,1	2365
22,15	2300
22,2	2371
22,25	2313
22,3	2286
22,35	2317
22,4	2329
22,45	2299
22,5	2342
22,55	2344
22,6	2262
22,65	2266
22,7	2314
22,75	2335
22,8	2355
22,85	2257
22,9	2134
22,95	2226
23	2263
23,05	2210
23,1	2212
23,15	2272
23,2	2230
23,25	2235
23,3	2303
23,35	2192
23,4	2138
23,45	2152
23,5	2174
23,55	2258
23,6	2143
23,65	2229
23,7	2134
23,75	2076
23,8	2122
23,85	2238
23,9	2133
23,95	2149
24	2131
24,05	2121
24,1	2178
24,15	2246
24,2	2089
24,25	2050
24,3	2158
24,35	2090
24,4	2139
24,45	2083
24,5	2131
24,55	2060
24,6	2141
24,65	2106
24,7	2042
24,75	2082
24,8	2054
24,85	2023
24,9	2074
24,95	2044
25	2030
25,05	2113
25,1	2014
25,15	2018
25,2	1972
25,25	1960
25,3	2052
25,35	1913
25,4	1991
25,45	1943
25,5	2033
25,55	2064
25,6	1960
25,65	2039
25,7	1999
25,75	2085
25,8	1983
25,85	1901
25,9	1861
25,95	1912
26	1944
26,05	1937
26,1	1967
26,15	1937
26,2	1889
26,25	1886
26,3	1897
26,35	1903
26,4	1958
26,45	1872
26,5	1855
26,55	1971
26,6	1834
26,65	1893
26,7	1882
26,75	1817
26,8	1900
26,85	1782
26,9	1864
26,95	1921
27	1828
27,05	1847
27,1	1916
27,15	1818
27,2	1833
27,25	1871
27,3	1932
27,35	1772
27,4	1835
27,45	1858
27,5	1759
27,55	1758
27,6	1821
27,65	1831
27,7	1824
27,75	1849
27,8	1845
27,85	1829
27,9	1849
27,95	1777
28	1797
28,05	1801
28,1	1770
28,15	1853
28,2	1769
28,25	1744
28,3	1803
28,35	1705
28,4	1699
28,45	1709
28,5	1732
28,55	1694
28,6	1706
28,65	1737
28,7	1672
28,75	1725
28,8	1667
28,85	1723
28,9	1705
28,95	1710
29	1692
29,05	1771
29,1	1714
29,15	1619
29,2	1707
29,25	1751
29,3	1675
29,35	1764
29,4	1776
29,45	1614
29,5	1685
29,55	1697
29,6	1575
29,65	1647
29,7	1705
29,75	1682
29,8	1573
29,85	1636
29,9	1621
29,95	1554
30	1710
30,05	1581
30,1	1640
30,15	1679
30,2	1637
30,25	1530
30,3	1669
30,35	1611
30,4	1604
30,45	1604
30,5	1601
30,55	1620
30,6	1543
30,65	1629
30,7	1570
30,75	1662
30,8	1624
30,85	1611
30,9	1627
30,95	1622
31	1580
31,05	1617
31,1	1536
31,15	1603
31,2	1521
31,25	1563
31,3	1598
31,35	1549
31,4	1601
31,45	1638
31,5	1516
31,55	1502
31,6	1548
31,65	1463
31,7	1576
31,75	1525
31,8	1501
31,85	1604
31,9	1649
31,95	1662
32	1751
32,05	1827
32,1	1982
32,15	2014
32,2	2139
32,25	2281
32,3	2353
32,35	2234
32,4	2005
32,45	1815
32,5	1698
32,55	1608
32,6	1541
32,65	1588
32,7	1613
32,75	1535
32,8	1473
32,85	1381
32,9	1579
32,95	1499
33	1467
33,05	1509
33,1	1418
33,15	1475
33,2	1417
33,25	1502
33,3	1413
33,35	1440
33,4	1397
33,45	1430
33,5	1416
33,55	1409
33,6	1413
33,65	1418
33,7	1404
33,75	1390
33,8	1461
33,85	1427
33,9	1388
33,95	1410
34	1385
34,05	1429
34,1	1386
34,15	1392
34,2	1429
34,25	1355
34,3	1346
34,35	1459
34,4	1520
34,45	1557
34,5	1697
34,55	1800
34,6	1816
34,65	1764
34,7	1576
34,75	1551
34,8	1432
34,85	1416
34,9	1369
34,95	1397
35	1317
35,05	1356
35,1	1343
35,15	1503
35,2	1610
35,25	1842
35,3	2075
35,35	2117
35,4	1921
35,45	1661
35,5	1474
35,55	1340
35,6	1369
35,65	1354
35,7	1278
35,75	1352
35,8	1408
35,85	1416
35,9	1442
35,95	1397
36	1317
36,05	1377
36,1	1305
36,15	1220
36,2	1290
36,25	1286
36,3	1328
36,35	1299
36,4	1340
36,45	1306
36,5	1357
36,55	1348
36,6	1320
36,65	1260
36,7	1308
36,75	1308
36,8	1373
36,85	1359
36,9	1323
36,95	1429
37	1475
37,05	1577
37,1	1670
37,15	1664
37,2	1674
37,25	1720
37,3	1764
37,35	1749
37,4	1760
37,45	1798
37,5	1844
37,55	1900
37,6	1912
37,65	1899
37,7	2018
37,75	2141
37,8	2244
37,85	2433
37,9	2672
37,95	2976
38	3501
38,05	4451
38,1	6071
38,15	9531
38,2	16035
38,25	27921
38,3	44419
38,35	60697
38,4	70351
38,45	9531
38,5	16035
38,55	22209
